number,value,params_atr_period,params_avoid_strong_trend,params_bb_dev,params_bb_period,params_reentry_cooldown_bars,params_rsi_exit,params_rsi_oversold,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_type,params_take_profit_atr_mult,params_take_profit_pct,params_take_profit_type,params_trend_long_period,params_use_invalidation,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
40,-4.971757017576036,20.0,False,1.5,10.0,10.0,55.0,25.0,20.0,2.5,support_resistance,,0.07,atr,140.0,False,7.252716589385451e-06,10033.490980863984,10000.0,0.0,0.09309009633494525,33.49098086398408,0.0033490980863983832,-4.971757017576036,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003343502347706693,1.0,1.0
41,-4.971757017576036,22.0,False,1.5,10.0,10.0,55.0,25.0,18.0,2.0,support_resistance,,0.07,atr,180.0,False,7.252716589385451e-06,10033.490980863984,10000.0,0.0,0.09309009633494525,33.49098086398408,0.0033490980863983832,-4.971757017576036,"{'trend_long_period': 180, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003343502347706693,1.0,1.0
42,-9.052432724489126,22.0,False,2.0,10.0,9.0,55.0,35.0,18.0,2.0,support_resistance,,0.02,support_resistance,190.0,False,-5.394383985977154e-06,9975.162785354076,10000.0,2.0,0.24837214645924177,-24.837214645924178,-0.0024837214645924144,-9.052432724489126,"{'trend_long_period': 190, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 35, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.02, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.002486811017535468,2.0,0.0
43,-1.0,22.0,False,2.0,10.0,9.0,55.0,25.0,18.0,2.0,support_resistance,,0.02,support_resistance,190.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 190, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.02, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
44,-6.789023915591532,22.0,False,2.0,15.0,9.0,60.0,20.0,8.0,2.0,support_resistance,,0.06,fixed,220.0,False,-7.507148590159436e-06,9965.451861502706,10000.0,1.0,0.46783545235541,-34.54813849729362,-0.0034548138497293435,-6.789023915591532,"{'trend_long_period': 220, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607955000635,1.0,0.0
45,-6.789023915591532,22.0,False,2.0,15.0,9.0,60.0,20.0,8.0,2.0,support_resistance,,0.06,fixed,220.0,False,-7.507148590159436e-06,9965.451861502706,10000.0,1.0,0.46783545235541,-34.54813849729362,-0.0034548138497293435,-6.789023915591532,"{'trend_long_period': 220, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607955000635,1.0,0.0
46,-4.451321681579978,10.0,True,1.5,15.0,9.0,60.0,20.0,8.0,1.5,support_resistance,,0.06,fixed,220.0,False,7.943863949862758e-06,10036.688350400565,10000.0,0.0,0.09309009633494525,36.68835040056547,0.0036688350400564396,-4.451321681579978,"{'trend_long_period': 220, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 10, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0036621212808867314,1.0,1.0
47,-7.502828088615436,10.0,True,1.5,15.0,9.0,60.0,35.0,8.0,1.5,support_resistance,,0.06,fixed,230.0,False,5.096304946258957e-06,10023.521585749544,10000.0,0.0,0.09389926271409647,23.5215857495441,0.0023521585749544105,-7.502828088615436,"{'trend_long_period': 230, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 35, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 10, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.002349396580225379,2.0,2.0
48,-2.321710880100971,24.0,True,1.5,15.0,9.0,60.0,35.0,8.0,1.5,support_resistance,,0.06,fixed,220.0,False,1.3021561527958108e-05,10060.20993615011,10000.0,0.0,0.09355652742567493,60.20993615010957,0.00602099361501085,-2.321710880100971,"{'trend_long_period': 220, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 35, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 24, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.006002939864388688,3.0,3.0
49,-6.789023915591532,10.0,False,1.5,15.0,8.0,60.0,20.0,8.0,1.5,support_resistance,,0.07,fixed,220.0,True,-7.507148590159436e-06,9965.451861502706,10000.0,1.0,0.46783545235541,-34.54813849729362,-0.0034548138497293435,-6.789023915591532,"{'trend_long_period': 220, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 15, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 10, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607955000635,1.0,0.0
50,-4.92243817479957,16.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.04,support_resistance,240.0,True,7.313011573237909e-06,10033.76987553049,10000.0,0.0,0.0930899442070587,33.769875530490026,0.003376987553048938,-4.92243817479957,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003371298335262676,1.0,1.0
51,-4.92243817479957,14.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.04,support_resistance,280.0,True,7.313011573237909e-06,10033.76987553049,10000.0,0.0,0.0930899442070587,33.769875530490026,0.003376987553048938,-4.92243817479957,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 14, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003371298335262676,1.0,1.0
52,-4.92243817479957,16.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.04,support_resistance,240.0,True,7.313011573237909e-06,10033.76987553049,10000.0,0.0,0.0930899442070587,33.769875530490026,0.003376987553048938,-4.92243817479957,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003371298335262676,1.0,1.0
53,-4.92243817479957,16.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.04,support_resistance,240.0,True,7.313011573237909e-06,10033.76987553049,10000.0,0.0,0.0930899442070587,33.769875530490026,0.003376987553048938,-4.92243817479957,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003371298335262676,1.0,1.0
54,-4.971757017576036,16.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.07,support_resistance,160.0,True,7.252716589385451e-06,10033.490980863984,10000.0,0.0,0.0930899442070587,33.49098086398408,0.0033490980863983832,-4.971757017576036,"{'trend_long_period': 160, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003343502347706693,1.0,1.0
55,-4.92243817479957,16.0,False,2.25,30.0,8.0,45.0,20.0,12.0,3.0,support_resistance,,0.04,support_resistance,240.0,True,7.313011573237909e-06,10033.76987553049,10000.0,0.0,0.0930899442070587,33.769875530490026,0.003376987553048938,-4.92243817479957,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003371298335262676,1.0,1.0
56,-1.0,24.0,True,2.75,20.0,8.0,50.0,20.0,10.0,4.0,support_resistance,,0.07,fixed,240.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 240, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 8, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
57,-109.9906666232282,24.0,True,2.75,20.0,8.0,50.0,20.0,10.0,4.0,support_resistance,,0.07,fixed,200.0,False,3.908440316299306e-07,10001.801953318101,10000.0,0.0,0.1452458871736235,1.8019533181013685,0.00018019533181012903,-109.9906666232282,"{'trend_long_period': 200, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 8, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.00018017909858139802,1.0,1.0
58,-1.0,24.0,True,2.75,20.0,8.0,50.0,20.0,28.0,4.0,support_resistance,,0.07,fixed,240.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 240, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 8, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
59,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,28.0,3.5,trailing,,0.08,fixed,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
60,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,28.0,3.5,trailing,,0.08,fixed,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
61,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,28.0,4.0,fixed,,0.08,fixed,200.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 200, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
62,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,30.0,4.0,fixed,,0.08,fixed,200.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 200, 'avoid_strong_trend': True, 'rsi_period': 30, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
63,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,28.0,3.5,trailing,,0.08,fixed,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
64,-1.0,20.0,True,1.5,20.0,6.0,50.0,25.0,28.0,3.5,trailing,,0.08,fixed,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
65,-16.71013902604108,14.0,True,3.0,15.0,10.0,45.0,25.0,10.0,1.5,trailing,,0.03,fixed,120.0,True,2.448285111136727e-06,10011.292966119912,10000.0,0.0,0.10017567103586941,11.292966119912307,0.0011292966119911263,-16.71013902604108,"{'trend_long_period': 120, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 14, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.001128659436234031,1.0,1.0
66,-1.0,14.0,True,3.0,15.0,5.0,45.0,40.0,10.0,1.5,trailing,,0.03,fixed,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 40, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 14, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
67,-16.71013902604108,28.0,True,3.0,15.0,5.0,45.0,40.0,10.0,1.5,trailing,,0.03,fixed,120.0,True,2.448285111136727e-06,10011.292966119912,10000.0,0.0,0.10017567103586941,11.292966119912307,0.0011292966119911263,-16.71013902604108,"{'trend_long_period': 120, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 40, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 28, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.001128659436234031,1.0,1.0
68,-1.0,28.0,True,3.0,15.0,5.0,45.0,20.0,10.0,1.5,trailing,,0.06,fixed,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 28, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
69,-1.0,14.0,True,3.0,15.0,5.0,45.0,20.0,10.0,1.5,trailing,,0.03,fixed,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 14, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
70,-1.0,14.0,True,3.0,15.0,5.0,45.0,20.0,10.0,1.5,trailing,,0.03,fixed,290.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 14, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
71,-1.0,28.0,True,3.0,15.0,5.0,45.0,20.0,24.0,1.5,trailing,,0.03,fixed,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 28, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.03, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
72,-1.0,10.0,True,2.5,15.0,7.0,50.0,20.0,24.0,1.5,trailing,,0.04,fixed,170.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 170, 'avoid_strong_trend': True, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
73,-1.0,10.0,False,2.5,25.0,7.0,50.0,20.0,24.0,3.5,atr,,0.07,fixed,170.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 170, 'avoid_strong_trend': False, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
74,-1.0,10.0,False,2.5,25.0,7.0,50.0,20.0,24.0,3.5,atr,,0.07,fixed,180.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 180, 'avoid_strong_trend': False, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
75,-1.0,10.0,False,2.5,25.0,7.0,50.0,20.0,24.0,3.5,atr,,0.07,fixed,170.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 170, 'avoid_strong_trend': False, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
76,-1.0,10.0,False,2.5,25.0,7.0,50.0,20.0,24.0,3.5,atr,,0.07,fixed,170.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 170, 'avoid_strong_trend': False, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
77,-1.0,10.0,False,2.5,25.0,7.0,50.0,20.0,24.0,3.5,trailing,,0.07,fixed,170.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 170, 'avoid_strong_trend': False, 'rsi_period': 24, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 10, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
78,-1.0,26.0,False,2.75,15.0,1.0,50.0,20.0,16.0,4.0,fixed,,0.08,support_resistance,300.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 1, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
