number,value,params_atr_period,params_pullback_ma_period,params_reentry_cooldown_bars,params_require_volume_confirm,params_rsi_min,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_pct,params_take_profit_atr_mult,params_trend_long_period,params_trend_mid_period,params_use_invalidation,params_vol_ma_period,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
158,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
159,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
160,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
161,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
162,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
163,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
164,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
165,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
166,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
167,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
168,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
169,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
170,-3.1804279279982377,,10,10,False,50,12,,,,200,70,True,10,5.8711668129126315e-06,10161.275977071575,10000.0,0,0.6872971486389028,161.27597707157474,0.016127597707157548,-3.1804279279982377,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01599892956518692,18,18
171,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
172,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
173,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
174,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
175,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
176,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
177,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
178,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
179,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
180,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
181,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
182,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
183,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
184,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
185,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
186,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
187,-3.4361780334687917,,10,5,True,50,12,,,,200,70,True,10,5.400463321260852e-06,10148.250798817047,10000.0,0,0.6881810180243065,148.25079881704733,0.014825079881704673,-3.4361780334687917,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': True, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.014716262550435821,15,15
188,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
189,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
190,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
191,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
192,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
193,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
194,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
195,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
196,-2.8833351270943166,,10,5,False,50,12,,,,200,80,True,10,6.675255792721236e-06,10183.565190917912,10000.0,0,0.6857898907818374,183.56519091791233,0.018356519091791146,-2.8833351270943166,"{'trend_long_period': 200, 'trend_mid_period': 80, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01819007203516537,19,19
197,-2.8833351270943166,,10,5,False,50,12,,,,200,80,True,10,6.675255792721236e-06,10183.565190917912,10000.0,0,0.6857898907818374,183.56519091791233,0.018356519091791146,-2.8833351270943166,"{'trend_long_period': 200, 'trend_mid_period': 80, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.01819007203516537,19,19
198,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
199,-2.7043430163940454,,10,5,False,50,12,,,,200,70,True,10,7.406840041199909e-06,10203.887060985177,10000.0,0,0.6844214200083261,203.8870609851765,0.020388706098517728,-2.7043430163940454,"{'trend_long_period': 200, 'trend_mid_period': 70, 'pullback_ma_period': 10, 'rsi_period': 12, 'rsi_min': 50, 'vol_ma_period': 10, 'require_volume_confirm': False, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'use_stop_loss': True, 'stop_loss_type': 'trailing', 'use_take_profit': True, 'take_profit_type': 'atr', 'atr_period': 14, 'stop_loss_pct': 5.0, 'take_profit_atr_mult': 4.0}",0.020183639112269752,20,20
